"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","objectNames.1","objectNames.2","objectNames.3","objectNames.4","objectNames.5","objectNames.6","objectNames.7","objectNames.8","objectNames.9"
"3090", 5, 7,12,"211",1,2,3,1,2,3,NA,circle,striped,blue,cloud,dotted,blue,square,solid,red
"3091", 5, 7,13,"22b2b",1,2,3,3,2,1,NA,circle,striped,blue,cloud,dotted,blue,cloud,striped,red
"3092", 5, 7,14,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,cloud,dotted,blue,circle,striped,red
"3093", 5, 7,15,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,dotted,blue,square,striped,red
"3094", 5, 7,16,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,cloud,dotted,blue,cloud,dotted,red
"3095", 5, 7,17,"22b2b",1,2,3,3,1,2,NA,circle,striped,blue,cloud,dotted,blue,circle,dotted,red
"3096", 5, 7,18,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,dotted,blue,square,dotted,red
"3097", 5, 7,19,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,dotted,blue,cloud,solid,green
"3098", 5, 7,20,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,dotted,blue,circle,solid,green
"3099", 5, 7,21,"211",1,2,3,1,2,3,NA,circle,striped,blue,cloud,dotted,blue,square,solid,green
"3100", 5, 7,22,"22b2b",1,2,3,3,2,1,NA,circle,striped,blue,cloud,dotted,blue,cloud,striped,green
"3101", 5, 7,23,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,cloud,dotted,blue,circle,striped,green
"3102", 5, 7,24,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,dotted,blue,square,striped,green
"3103", 5, 7,25,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,cloud,dotted,blue,cloud,dotted,green
"3104", 5, 7,26,"22b2b",1,2,3,3,1,2,NA,circle,striped,blue,cloud,dotted,blue,circle,dotted,green
"3105", 5, 7,27,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,dotted,blue,square,dotted,green
"3106", 5, 8, 1,"321",3,2,1,1,2,3,NA,circle,striped,blue,circle,dotted,blue,cloud,solid,blue
"3107", 5, 8, 2,"331",1,3,2,1,2,3,NA,circle,striped,blue,circle,dotted,blue,circle,solid,blue
"3108", 5, 8, 3,"321",3,2,1,1,2,3,NA,circle,striped,blue,circle,dotted,blue,square,solid,blue
"3109", 5, 8, 4,"322b",3,2,1,1,2,3,NA,circle,striped,blue,circle,dotted,blue,cloud,striped,blue
"3110", 5, 8, 5,"332",1,3,2,1,2,3,NA,circle,striped,blue,circle,dotted,blue,circle,striped,blue
"3111", 5, 8, 6,"322b",3,2,1,1,2,3,NA,circle,striped,blue,circle,dotted,blue,square,striped,blue
"3112", 5, 8, 7,"322b",3,2,1,2,1,3,NA,circle,striped,blue,circle,dotted,blue,cloud,dotted,blue
"3113", 5, 8, 8,"332",1,3,2,1,3,2,NA,circle,striped,blue,circle,dotted,blue,circle,dotted,blue
"3114", 5, 8, 9,"322b",3,2,1,2,1,3,NA,circle,striped,blue,circle,dotted,blue,square,dotted,blue
"3115", 5, 8,10,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,cloud,solid,red
"3116", 5, 8,11,"321",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,circle,solid,red
"3117", 5, 8,12,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,square,solid,red
"3118", 5, 8,13,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,cloud,striped,red
"3119", 5, 8,14,"322b",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,circle,striped,red
"3120", 5, 8,15,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,square,striped,red
"3121", 5, 8,16,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,dotted,blue,cloud,dotted,red
"3122", 5, 8,17,"322b",1,2,3,2,1,3,NA,circle,striped,blue,circle,dotted,blue,circle,dotted,red
"3123", 5, 8,18,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,dotted,blue,square,dotted,red
"3124", 5, 8,19,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,cloud,solid,green
"3125", 5, 8,20,"321",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,circle,solid,green
"3126", 5, 8,21,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,square,solid,green
"3127", 5, 8,22,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,cloud,striped,green
"3128", 5, 8,23,"322b",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,circle,striped,green
"3129", 5, 8,24,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,dotted,blue,square,striped,green
"3130", 5, 8,25,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,dotted,blue,cloud,dotted,green
"3131", 5, 8,26,"322b",1,2,3,2,1,3,NA,circle,striped,blue,circle,dotted,blue,circle,dotted,green
"3132", 5, 8,27,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,dotted,blue,square,dotted,green
"3133", 5, 9, 1,"311",3,2,1,1,2,3,NA,circle,striped,blue,square,dotted,blue,cloud,solid,blue
"3134", 5, 9, 2,"321",3,2,1,1,3,2,NA,circle,striped,blue,square,dotted,blue,circle,solid,blue
"3135", 5, 9, 3,"321",3,2,1,1,3,2,NA,circle,striped,blue,square,dotted,blue,square,solid,blue
"3136", 5, 9, 4,"321",3,2,1,1,3,2,NA,circle,striped,blue,square,dotted,blue,cloud,striped,blue
"3137", 5, 9, 5,"322a",3,2,1,1,3,2,NA,circle,striped,blue,square,dotted,blue,circle,striped,blue
"3138", 5, 9, 6,"322b",3,2,1,3,2,1,NA,circle,striped,blue,square,dotted,blue,square,striped,blue
"3139", 5, 9, 7,"321",3,2,1,1,3,2,NA,circle,striped,blue,square,dotted,blue,cloud,dotted,blue
"3140", 5, 9, 8,"322b",3,2,1,3,2,1,NA,circle,striped,blue,square,dotted,blue,circle,dotted,blue
"3141", 5, 9, 9,"322a",3,2,1,2,3,1,NA,circle,striped,blue,square,dotted,blue,square,dotted,blue
"3142", 5, 9,10,"211",1,2,3,1,2,3,NA,circle,striped,blue,square,dotted,blue,cloud,solid,red
"3143", 5, 9,11,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,dotted,blue,circle,solid,red
"3144", 5, 9,12,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,dotted,blue,square,solid,red
"3145", 5, 9,13,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,dotted,blue,cloud,striped,red
"3146", 5, 9,14,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,square,dotted,blue,circle,striped,red
"3147", 5, 9,15,"22b2b",1,2,3,3,2,1,NA,circle,striped,blue,square,dotted,blue,square,striped,red
"3148", 5, 9,16,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,dotted,blue,cloud,dotted,red
"3149", 5, 9,17,"22b2b",1,2,3,3,1,2,NA,circle,striped,blue,square,dotted,blue,circle,dotted,red
"3150", 5, 9,18,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,square,dotted,blue,square,dotted,red
"3151", 5, 9,19,"211",1,2,3,1,2,3,NA,circle,striped,blue,square,dotted,blue,cloud,solid,green
"3152", 5, 9,20,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,dotted,blue,circle,solid,green
"3153", 5, 9,21,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,dotted,blue,square,solid,green
"3154", 5, 9,22,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,dotted,blue,cloud,striped,green
"3155", 5, 9,23,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,square,dotted,blue,circle,striped,green
"3156", 5, 9,24,"22b2b",1,2,3,3,2,1,NA,circle,striped,blue,square,dotted,blue,square,striped,green
"3157", 5, 9,25,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,dotted,blue,cloud,dotted,green
"3158", 5, 9,26,"22b2b",1,2,3,3,1,2,NA,circle,striped,blue,square,dotted,blue,circle,dotted,green
"3159", 5, 9,27,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,square,dotted,blue,square,dotted,green
"3160", 5,10, 1,"22a2b",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,solid,blue
"3161", 5,10, 2,"22a2b",1,2,3,3,1,2,NA,circle,striped,blue,cloud,solid,red,circle,solid,blue
"3162", 5,10, 3,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,square,solid,blue
"3163", 5,10, 4,"22a2b",1,2,3,3,1,2,NA,circle,striped,blue,cloud,solid,red,cloud,striped,blue
"3164", 5,10, 5,"22a2a",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,circle,striped,blue
"3165", 5,10, 6,"22a1",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,square,striped,blue
"3166", 5,10, 7,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,dotted,blue
"3167", 5,10, 8,"22a1",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,circle,dotted,blue
"3168", 5,10, 9,"211",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,square,dotted,blue
"3169", 5,10,10,"22a2a",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,solid,red
"3170", 5,10,11,"22a2b",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,circle,solid,red
"3171", 5,10,12,"22a1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,square,solid,red
"3172", 5,10,13,"22a2b",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,striped,red
"3173", 5,10,14,"22a2b",1,2,3,3,1,2,NA,circle,striped,blue,cloud,solid,red,circle,striped,red
"3174", 5,10,15,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,square,striped,red
"3175", 5,10,16,"22a1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,dotted,red
"3176", 5,10,17,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,circle,dotted,red
"3177", 5,10,18,"211",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,square,dotted,red
"3178", 5,10,19,"22a1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,solid,green
"3179", 5,10,20,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,circle,solid,green
"3180", 5,10,21,"211",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,square,solid,green
"3181", 5,10,22,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,striped,green
"3182", 5,10,23,"22a1",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,circle,striped,green
"3183", 5,10,24,"211",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,square,striped,green
"3184", 5,10,25,"211",1,2,3,3,2,1,NA,circle,striped,blue,cloud,solid,red,cloud,dotted,green
"3185", 5,10,26,"211",1,2,3,1,3,2,NA,circle,striped,blue,cloud,solid,red,circle,dotted,green
"3186", 5,10,27,"111",1,2,3,1,2,3,NA,circle,striped,blue,cloud,solid,red,square,dotted,green
"3187", 5,11, 1,"22b2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,solid,red,cloud,solid,blue
"3188", 5,11, 2,"322b",1,2,3,3,2,1,NA,circle,striped,blue,circle,solid,red,circle,solid,blue
"3189", 5,11, 3,"22b2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,solid,red,square,solid,blue
"3190", 5,11, 4,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,cloud,striped,blue
"3191", 5,11, 5,"322a",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,circle,striped,blue
"3192", 5,11, 6,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,square,striped,blue
"3193", 5,11, 7,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,cloud,dotted,blue
"3194", 5,11, 8,"321",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,circle,dotted,blue
"3195", 5,11, 9,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,square,dotted,blue
"3196", 5,11,10,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,circle,solid,red,cloud,solid,red
"3197", 5,11,11,"322a",1,2,3,2,3,1,NA,circle,striped,blue,circle,solid,red,circle,solid,red
"3198", 5,11,12,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,circle,solid,red,square,solid,red
"3199", 5,11,13,"22b2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,cloud,striped,red
"3200", 5,11,14,"322b",1,2,3,3,2,1,NA,circle,striped,blue,circle,solid,red,circle,striped,red
"3201", 5,11,15,"22b2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,square,striped,red
"3202", 5,11,16,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,circle,solid,red,cloud,dotted,red
"3203", 5,11,17,"321",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,circle,dotted,red
"3204", 5,11,18,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,circle,solid,red,square,dotted,red
"3205", 5,11,19,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,circle,solid,red,cloud,solid,green
"3206", 5,11,20,"321",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,circle,solid,green
"3207", 5,11,21,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,circle,solid,red,square,solid,green
"3208", 5,11,22,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,cloud,striped,green
"3209", 5,11,23,"321",1,2,3,1,3,2,NA,circle,striped,blue,circle,solid,red,circle,striped,green
"3210", 5,11,24,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,square,striped,green
"3211", 5,11,25,"211",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,cloud,dotted,green
"3212", 5,11,26,"311",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,circle,dotted,green
"3213", 5,11,27,"211",1,2,3,1,2,3,NA,circle,striped,blue,circle,solid,red,square,dotted,green
"3214", 5,12, 1,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,cloud,solid,blue
"3215", 5,12, 2,"22a2b",1,2,3,3,1,2,NA,circle,striped,blue,square,solid,red,circle,solid,blue
"3216", 5,12, 3,"22a2b",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,solid,blue
"3217", 5,12, 4,"22a1",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,cloud,striped,blue
"3218", 5,12, 5,"22a2a",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,circle,striped,blue
"3219", 5,12, 6,"22a2b",1,2,3,3,1,2,NA,circle,striped,blue,square,solid,red,square,striped,blue
"3220", 5,12, 7,"211",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,cloud,dotted,blue
"3221", 5,12, 8,"22a1",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,circle,dotted,blue
"3222", 5,12, 9,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,dotted,blue
"3223", 5,12,10,"22a1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,cloud,solid,red
"3224", 5,12,11,"22a2b",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,circle,solid,red
"3225", 5,12,12,"22a2a",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,solid,red
"3226", 5,12,13,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,cloud,striped,red
"3227", 5,12,14,"22a2b",1,2,3,3,1,2,NA,circle,striped,blue,square,solid,red,circle,striped,red
"3228", 5,12,15,"22a2b",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,striped,red
"3229", 5,12,16,"211",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,cloud,dotted,red
"3230", 5,12,17,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,circle,dotted,red
"3231", 5,12,18,"22a1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,dotted,red
"3232", 5,12,19,"211",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,cloud,solid,green
"3233", 5,12,20,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,circle,solid,green
"3234", 5,12,21,"22a1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,solid,green
"3235", 5,12,22,"211",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,cloud,striped,green
"3236", 5,12,23,"22a1",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,circle,striped,green
"3237", 5,12,24,"22b1",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,striped,green
"3238", 5,12,25,"111",1,2,3,1,2,3,NA,circle,striped,blue,square,solid,red,cloud,dotted,green
"3239", 5,12,26,"211",1,2,3,1,3,2,NA,circle,striped,blue,square,solid,red,circle,dotted,green
"3240", 5,12,27,"211",1,2,3,3,2,1,NA,circle,striped,blue,square,solid,red,square,dotted,green
"3241", 5,13, 1,"22b2b",1,2,3,2,3,1,NA,circle,striped,blue,cloud,striped,red,cloud,solid,blue
"3242", 5,13, 2,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,circle,solid,blue
"3243", 5,13, 3,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,square,solid,blue
"3244", 5,13, 4,"322b",2,1,3,3,2,1,NA,circle,striped,blue,cloud,striped,red,cloud,striped,blue
"3245", 5,13, 5,"322a",2,1,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,circle,striped,blue
"3246", 5,13, 6,"321",2,1,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,square,striped,blue
"3247", 5,13, 7,"22b2b",1,2,3,2,3,1,NA,circle,striped,blue,cloud,striped,red,cloud,dotted,blue
"3248", 5,13, 8,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,circle,dotted,blue
"3249", 5,13, 9,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,square,dotted,blue
"3250", 5,13,10,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,cloud,striped,red,cloud,solid,red
"3251", 5,13,11,"22b2b",1,2,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,circle,solid,red
"3252", 5,13,12,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,striped,red,square,solid,red
"3253", 5,13,13,"322a",2,1,3,2,3,1,NA,circle,striped,blue,cloud,striped,red,cloud,striped,red
"3254", 5,13,14,"322b",2,1,3,3,2,1,NA,circle,striped,blue,cloud,striped,red,circle,striped,red
"3255", 5,13,15,"321",2,1,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,square,striped,red
"3256", 5,13,16,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,cloud,striped,red,cloud,dotted,red
"3257", 5,13,17,"22b2b",1,2,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,circle,dotted,red
"3258", 5,13,18,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,striped,red,square,dotted,red
"3259", 5,13,19,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,striped,red,cloud,solid,green
"3260", 5,13,20,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,circle,solid,green
"3261", 5,13,21,"211",1,2,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,square,solid,green
"3262", 5,13,22,"321",2,1,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,cloud,striped,green
"3263", 5,13,23,"321",2,1,3,1,3,2,NA,circle,striped,blue,cloud,striped,red,circle,striped,green
"3264", 5,13,24,"311",2,1,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,square,striped,green
"3265", 5,13,25,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,cloud,striped,red,cloud,dotted,green
"3266", 5,13,26,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,circle,dotted,green
"3267", 5,13,27,"211",1,2,3,1,2,3,NA,circle,striped,blue,cloud,striped,red,square,dotted,green
"3268", 5,14, 1,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,cloud,solid,blue
"3269", 5,14, 2,"322b",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,circle,solid,blue
"3270", 5,14, 3,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,square,solid,blue
"3271", 5,14, 4,"322b",2,1,3,1,2,3,NA,circle,striped,blue,circle,striped,red,cloud,striped,blue
"3272", 5,14, 5,"332",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,circle,striped,blue
"3273", 5,14, 6,"322b",2,1,3,1,2,3,NA,circle,striped,blue,circle,striped,red,square,striped,blue
"3274", 5,14, 7,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,cloud,dotted,blue
"3275", 5,14, 8,"322b",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,circle,dotted,blue
"3276", 5,14, 9,"22a2b",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,square,dotted,blue
"3277", 5,14,10,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,striped,red,cloud,solid,red
"3278", 5,14,11,"322b",1,2,3,2,1,3,NA,circle,striped,blue,circle,striped,red,circle,solid,red
"3279", 5,14,12,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,striped,red,square,solid,red
"3280", 5,14,13,"322b",2,1,3,2,1,3,NA,circle,striped,blue,circle,striped,red,cloud,striped,red
"3281", 5,14,14,"332",1,2,3,1,3,2,NA,circle,striped,blue,circle,striped,red,circle,striped,red
"3282", 5,14,15,"322b",2,1,3,2,1,3,NA,circle,striped,blue,circle,striped,red,square,striped,red
"3283", 5,14,16,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,striped,red,cloud,dotted,red
"3284", 5,14,17,"322b",1,2,3,2,1,3,NA,circle,striped,blue,circle,striped,red,circle,dotted,red
"3285", 5,14,18,"22a2b",1,2,3,2,1,3,NA,circle,striped,blue,circle,striped,red,square,dotted,red
"3286", 5,14,19,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,cloud,solid,green
"3287", 5,14,20,"321",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,circle,solid,green
"3288", 5,14,21,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,square,solid,green
"3289", 5,14,22,"321",2,1,3,1,2,3,NA,circle,striped,blue,circle,striped,red,cloud,striped,green
"3290", 5,14,23,"331",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,circle,striped,green
"3291", 5,14,24,"321",2,1,3,1,2,3,NA,circle,striped,blue,circle,striped,red,square,striped,green
"3292", 5,14,25,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,cloud,dotted,green
"3293", 5,14,26,"321",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,circle,dotted,green
"3294", 5,14,27,"22a1",1,2,3,1,2,3,NA,circle,striped,blue,circle,striped,red,square,dotted,green
"3295", 5,15, 1,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,striped,red,cloud,solid,blue
"3296", 5,15, 2,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,square,striped,red,circle,solid,blue
"3297", 5,15, 3,"22b2b",1,2,3,2,3,1,NA,circle,striped,blue,square,striped,red,square,solid,blue
"3298", 5,15, 4,"321",2,1,3,1,3,2,NA,circle,striped,blue,square,striped,red,cloud,striped,blue
"3299", 5,15, 5,"322a",2,1,3,1,3,2,NA,circle,striped,blue,square,striped,red,circle,striped,blue
"3300", 5,15, 6,"322b",2,1,3,3,2,1,NA,circle,striped,blue,square,striped,red,square,striped,blue
"3301", 5,15, 7,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,striped,red,cloud,dotted,blue
"3302", 5,15, 8,"22a2b",1,2,3,1,3,2,NA,circle,striped,blue,square,striped,red,circle,dotted,blue
"3303", 5,15, 9,"22b2b",1,2,3,2,3,1,NA,circle,striped,blue,square,striped,red,square,dotted,blue
"3304", 5,15,10,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,striped,red,cloud,solid,red
"3305", 5,15,11,"22b2b",1,2,3,1,3,2,NA,circle,striped,blue,square,striped,red,circle,solid,red
"3306", 5,15,12,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,square,striped,red,square,solid,red
"3307", 5,15,13,"321",2,1,3,1,3,2,NA,circle,striped,blue,square,striped,red,cloud,striped,red
"3308", 5,15,14,"322b",2,1,3,3,2,1,NA,circle,striped,blue,square,striped,red,circle,striped,red
"3309", 5,15,15,"322a",2,1,3,2,3,1,NA,circle,striped,blue,square,striped,red,square,striped,red
"3310", 5,15,16,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,striped,red,cloud,dotted,red
"3311", 5,15,17,"22b2b",1,2,3,1,3,2,NA,circle,striped,blue,square,striped,red,circle,dotted,red
"3312", 5,15,18,"22a2b",1,2,3,2,3,1,NA,circle,striped,blue,square,striped,red,square,dotted,red
"3313", 5,15,19,"211",1,2,3,1,2,3,NA,circle,striped,blue,square,striped,red,cloud,solid,green
"3314", 5,15,20,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,striped,red,circle,solid,green
"3315", 5,15,21,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,striped,red,square,solid,green
"3316", 5,15,22,"311",2,1,3,1,2,3,NA,circle,striped,blue,square,striped,red,cloud,striped,green
"3317", 5,15,23,"321",2,1,3,1,3,2,NA,circle,striped,blue,square,striped,red,circle,striped,green
"3318", 5,15,24,"321",2,1,3,1,3,2,NA,circle,striped,blue,square,striped,red,square,striped,green
"3319", 5,15,25,"211",1,2,3,1,2,3,NA,circle,striped,blue,square,striped,red,cloud,dotted,green
"3320", 5,15,26,"22b1",1,2,3,1,2,3,NA,circle,striped,blue,square,striped,red,circle,dotted,green
"3321", 5,15,27,"22b1",1,2,3,2,1,3,NA,circle,striped,blue,square,striped,red,square,dotted,green
